Preferred Sample Id,class_id
QF-49-NR81,2ae233f5-1509-4696-ae7f-116e3a2418b4
EE-20-RX90,2ae233f5-1509-4696-ae7f-116e3a2418b4
XC-54-GQ31,2ae233f5-1509-4696-ae7f-116e3a2418b4
YD-69-BT85,2ae233f5-1509-4696-ae7f-116e3a2418b4
IE-21-YD84,2ae233f5-1509-4696-ae7f-116e3a2418b4
YB-87-ML81,2ae233f5-1509-4696-ae7f-116e3a2418b4
OD-95-EI85,2ae233f5-1509-4696-ae7f-116e3a2418b4
CC-33-YM76,2ae233f5-1509-4696-ae7f-116e3a2418b4
EC-15-CD84,2ae233f5-1509-4696-ae7f-116e3a2418b4
AA-42-NZ80,2ae233f5-1509-4696-ae7f-116e3a2418b4
CE-63-IM81,2ae233f5-1509-4696-ae7f-116e3a2418b4
SA-15-RO74,2ae233f5-1509-4696-ae7f-116e3a2418b4
KB-67-TK95,2ae233f5-1509-4696-ae7f-116e3a2418b4
ME-20-YZ84,2ae233f5-1509-4696-ae7f-116e3a2418b4
KF-30-NW82,2ae233f5-1509-4696-ae7f-116e3a2418b4
WC-02-YS96,2ae233f5-1509-4696-ae7f-116e3a2418b4
EE-02-CB92,2ae233f5-1509-4696-ae7f-116e3a2418b4
SA-47-KC80,2ae233f5-1509-4696-ae7f-116e3a2418b4
KD-02-NA94,2ae233f5-1509-4696-ae7f-116e3a2418b4
QE-83-IX81,2ae233f5-1509-4696-ae7f-116e3a2418b4
IE-56-TX89,2ae233f5-1509-4696-ae7f-116e3a2418b4
SC-29-FU83,2ae233f5-1509-4696-ae7f-116e3a2418b4
WE-45-OA80,2ae233f5-1509-4696-ae7f-116e3a2418b4
QF-87-OT86,2ae233f5-1509-4696-ae7f-116e3a2418b4
OD-07-DG80,2ae233f5-1509-4696-ae7f-116e3a2418b4
OD-49-IO89,2ae233f5-1509-4696-ae7f-116e3a2418b4
YD-58-QP83,2ae233f5-1509-4696-ae7f-116e3a2418b4
SB-68-KQ86,2ae233f5-1509-4696-ae7f-116e3a2418b4
SB-05-VE90,2ae233f5-1509-4696-ae7f-116e3a2418b4
FA-94-AW27,2ae233f5-1509-4696-ae7f-116e3a2418b4
YD-68-IF89,2ae233f5-1509-4696-ae7f-116e3a2418b4
VE-93-FC70,2ae233f5-1509-4696-ae7f-116e3a2418b4
DA-89-ZQ65,2ae233f5-1509-4696-ae7f-116e3a2418b4
VB-13-MC70,2ae233f5-1509-4696-ae7f-116e3a2418b4
HA-07-UR72,2ae233f5-1509-4696-ae7f-116e3a2418b4
LC-24-JS72,2ae233f5-1509-4696-ae7f-116e3a2418b4
FC-97-VE46,2ae233f5-1509-4696-ae7f-116e3a2418b4
RE-10-VE33,2ae233f5-1509-4696-ae7f-116e3a2418b4
JC-05-MC86,2ae233f5-1509-4696-ae7f-116e3a2418b4
DB-76-JR70,2ae233f5-1509-4696-ae7f-116e3a2418b4
VE-97-JI34,2ae233f5-1509-4696-ae7f-116e3a2418b4
PE-02-MT74,2ae233f5-1509-4696-ae7f-116e3a2418b4
HF-99-JW64,2ae233f5-1509-4696-ae7f-116e3a2418b4
PA-54-HE68,2ae233f5-1509-4696-ae7f-116e3a2418b4
VC-76-SY55,2ae233f5-1509-4696-ae7f-116e3a2418b4
ZB-14-KW75,2ae233f5-1509-4696-ae7f-116e3a2418b4
EA-55-YN78,2ae233f5-1509-4696-ae7f-116e3a2418b4
XD-83-XP56,2ae233f5-1509-4696-ae7f-116e3a2418b4
JB-90-UC89,2ae233f5-1509-4696-ae7f-116e3a2418b4
TD-03-QJ82,2ae233f5-1509-4696-ae7f-116e3a2418b4
ND-68-FA78,2ae233f5-1509-4696-ae7f-116e3a2418b4
JA-08-ME78,2ae233f5-1509-4696-ae7f-116e3a2418b4
LA-37-JN37,2ae233f5-1509-4696-ae7f-116e3a2418b4
BA-91-CY85,2ae233f5-1509-4696-ae7f-116e3a2418b4
LD-32-UN35,2ae233f5-1509-4696-ae7f-116e3a2418b4
TC-62-SP54,2ae233f5-1509-4696-ae7f-116e3a2418b4
ZE-38-ZS45,2ae233f5-1509-4696-ae7f-116e3a2418b4
JA-44-KZ79,2ae233f5-1509-4696-ae7f-116e3a2418b4
ZB-02-IO26,2ae233f5-1509-4696-ae7f-116e3a2418b4
IA-71-JD59,2ae233f5-1509-4696-ae7f-116e3a2418b4
TC-10-FR94,2ae233f5-1509-4696-ae7f-116e3a2418b4
FB-11-TA27,2ae233f5-1509-4696-ae7f-116e3a2418b4
PE-70-NV79,2ae233f5-1509-4696-ae7f-116e3a2418b4
XE-12-ML54,2ae233f5-1509-4696-ae7f-116e3a2418b4
ZE-03-SS83,2ae233f5-1509-4696-ae7f-116e3a2418b4
NF-03-HA81,2ae233f5-1509-4696-ae7f-116e3a2418b4
PE-75-SB83,2ae233f5-1509-4696-ae7f-116e3a2418b4
DB-38-OZ99,2ae233f5-1509-4696-ae7f-116e3a2418b4
FD-54-LC09,2ae233f5-1509-4696-ae7f-116e3a2418b4
FE-33-SI26,2ae233f5-1509-4696-ae7f-116e3a2418b4
PC-87-LT81,2ae233f5-1509-4696-ae7f-116e3a2418b4
NE-39-ZE55,2ae233f5-1509-4696-ae7f-116e3a2418b4
JD-08-FE98,2ae233f5-1509-4696-ae7f-116e3a2418b4
ZA-41-CU28,2ae233f5-1509-4696-ae7f-116e3a2418b4
XA-38-SZ87,2ae233f5-1509-4696-ae7f-116e3a2418b4
PD-97-UT76,2ae233f5-1509-4696-ae7f-116e3a2418b4
LC-42-VN75,2ae233f5-1509-4696-ae7f-116e3a2418b4
TD-70-ZR14,2ae233f5-1509-4696-ae7f-116e3a2418b4
JF-19-KI80,2ae233f5-1509-4696-ae7f-116e3a2418b4
TB-34-RN79,2ae233f5-1509-4696-ae7f-116e3a2418b4
XB-90-ND35,2ae233f5-1509-4696-ae7f-116e3a2418b4
LB-21-BJ98,2ae233f5-1509-4696-ae7f-116e3a2418b4
HF-84-FZ29,2ae233f5-1509-4696-ae7f-116e3a2418b4
TA-32-NF90,2ae233f5-1509-4696-ae7f-116e3a2418b4
DB-02-EL86,2ae233f5-1509-4696-ae7f-116e3a2418b4
XB-53-KZ85,2ae233f5-1509-4696-ae7f-116e3a2418b4
VF-58-EM81,2ae233f5-1509-4696-ae7f-116e3a2418b4
LF-39-CV76,2ae233f5-1509-4696-ae7f-116e3a2418b4
XD-78-FP78,2ae233f5-1509-4696-ae7f-116e3a2418b4
DC-10-XX80,2ae233f5-1509-4696-ae7f-116e3a2418b4
NB-18-AU71,2ae233f5-1509-4696-ae7f-116e3a2418b4
PB-59-AR71,2ae233f5-1509-4696-ae7f-116e3a2418b4
